,File name,Name,text_clean,tag,nationality
423,Epictetus.txt,Epictetus,stoic born slave hierapolis phrygia lived rome banishment went nicopolis northwestern greece rest life teaching written published pupil arrian discourse enchiridion,"['born', 'published', 'written', 'lived']",greek
424,Epicurus.txt,Epicurus,ancient sage founded epicureanism highly influential school born island samos athenian parent influenced democritus aristippus pyrrho possibly cynic turned platonism day established school known garden athens epicurus follower known eating simple meal discussing wide range philosophical subject openly allowed woman slave join school matter policy epicurus said originally written 300 work various subject vast majority writing lost letter written him—the letter menoeceus pythocles herodotus—and collection quotes—the principal doctrine vatican sayings—have survived intact fragment writing knowledge teaching come later author particularly biographer diogenes laërtius epicurean roman poet lucretius epicurean philodemus hostile largely accurate account pyrrhonist sextus empiricus academic skeptic statesman cicero,"['known', 'school', 'influential', 'philosophical', 'poet', 'born', 'later', 'ancient', 'roman', 'academic', 'influenced', 'written', 'founded', 'day', 'knowledge']",roman
425,Erasmus_Darwin.txt,Erasmus Darwin,physician key thinker midland enlightenment natural physiologist slavetrade abolitionist inventor poet,"['natural', 'key']",english
426,Eric_Voegelin.txt,Eric Voegelin,germanamerican political born cologne educated political science university vienna associate professor political science law faculty 1938 wife fled nazi force entered vienna emigrated united state citizen 1944 spent academic career louisiana state university university munich hoover institution stanford university,"['university', 'political', 'professor', 'science', 'born', 'law', 'state', 'united', 'academic', 'career']",germanamerican
427,Erich_Fromm.txt,Erich Fromm,social psychologist psychoanalyst sociologist humanistic democratic socialist jew fled nazi regime settled founder william alanson white institute psychiatry psychoanalysis psychology new york city associated frankfurt school critical theoryrefnfor second given grandfather father side—seligmann pinchas fromm registry office frankfurt doe record erich pinchas fromm erich seligmann fromm parent addressed mail erich s frommgroupn,"['school', 'social', 'new', 'psychology', 'critical']",german
428,Ernest_Nagel.txt,Ernest Nagel,science rudolf carnap han reichenbach carl hempel seen major figure logical positivist movement 1961 book structure science considered foundational work logic scientific explanation,"['work', 'science', 'book', 'considered', 'major', 'logic', 'scientific']",american
429,Ernest_Sosa.txt,Ernest Sosa,primarily interested epistemology 2007 board governor professor rutgers university spent career brown university,"['professor', 'career']",american
430,Ernest_Wamba_dia_Wamba.txt,Ernest Wamba dia Wamba,prominent congolese academic political theorist commander kisangani faction rebel rally congolese democracy second congo war,"['political', 'theorist', 'prominent', 'academic']",
431,Ernesto_Che_Guevara.txt,"Ernesto ""Che"" Guevara",asserts actually born 14 year constenla alleges told ches mother celia la serna pregnant ernesto guevara lynch married date birth certificate son forged make appear born month later actual date avoid scandal – 9 october 1967 argentine marxist revolutionary physician author guerrilla leader diplomat military theorist major figure cuban revolution stylized visage ubiquitous countercultural symbol rebellion global insignia popular culture,"['figure', 'born', 'later', 'major', 'marxist', '–']",argentine
432,Ernesto_Laclau.txt,Ernesto Laclau,argentine political theorist described inventor postmarxist political theory known collaboration longterm partner chantal mouffe,"['known', 'political', 'theorist', 'described']",argentine
433,Ernst_Bloch_(philosopher).txt,Ernst Bloch (philosopher),,[],
434,Ernst_Cassirer.txt,Ernst Cassirer,trained neokantian marburg school initially followed mentor hermann cohen attempting supply idealistic science,[],german
435,Ernst_Haeckel.txt,Ernst Haeckel,zoologist naturalist eugenicist physician professor marine biologist artist discovered described named thousand new specie mapped genealogical tree relating life form coined term biology including ecology phylum phylogeny protista haeckel promoted popularised charles darwin work germany developed influential longer widely held recapitulation theory claiming individual organism biological development ontogeny parallel summarises specie evolutionary development phylogeny,"['work', 'theory', 'influential', 'life', 'new', 'widely', 'including', 'developed', 'described', 'held', 'germany']",german
436,Ernst_Jünger.txt,Ernst Jünger,highly decorated imperial soldier author entomologist publicly known world war memoir storm steel,"['known', 'world']",german
437,Ernst_Laas.txt,Ernst Laas,positivist,[],german
438,Ernst_Mach.txt,Ernst Mach,moravian physicist noted contribution physic study shock wave ratio one speed sound named mach number honour science major influence logical positivism pragmatismsfnblackmore1972p criticism newton theory space time foreshadowed einstein theory relativitysfnsonnert2005p221,"['theory', 'study', 'influence', 'major', 'number', 'noted', 'physicist']",american
439,Ernst_Mally.txt,Ernst Mally,austrian analytic initially affiliated alexius meinongs graz school object theory mally founder deontic logic mainly known contribution field research metaphysics known introducing distinction kind predication better known dual predication approach,"['known', 'school', 'logic', 'field', 'analytic']",austrian
440,Ernst_Mayr.txt,Ernst Mayr,20th century leading evolutionary biologist renowned taxonomist tropical explorer ornithologist biology historian science work contributed conceptual revolution led modern evolutionary synthesis mendelian genetics systematics darwinian evolution development biological specie concept,"['work', 'historian', 'modern', 'leading', 'development', '20th', 'revolution']",
441,Ernst_Troeltsch.txt,Ernst Troeltsch,liberal protestant theologian writer religion history classical liberal politician member history religion school work synthesis number strand drawing albrecht ritschl max weber conception sociology baden school neokantianism,"['work', 'school', 'writer', 'history', 'religion', 'member', 'number', 'classical']",german
442,Ernst_Tugendhat.txt,Ernst Tugendhat,czechborn scion wealthy influential tugendhat family,['influential'],german
443,Ernst_Zermelo.txt,Ernst Zermelo,logician mathematician work major implication foundation mathematics known role developing zermelo–fraenkel axiomatic set theory proof wellordering theorem furthermore 1929 work ranking chess player description model pairwise comparison continues profound impact various applied field utilizing method,"['known', 'work', 'theory', 'major', 'logician', 'role']",german
444,Errico_Malatesta.txt,Errico Malatesta,anarchist revolutionary socialist spent life exiled italy total spent year prison malatesta wrote edited number radical newspaper friend mikhail bakunin,"['life', 'wrote', 'number', 'revolutionary']",italian
445,Erwin_Rohde.txt,Erwin Rohde,great classical scholar 19th century,"['great', 'classical']",german
446,Erwin_Schrödinger.txt,Erwin Schrödinger,written typoerwin schrodinger typoerwin schroedinger nobel prizewinning austrianirish physicist developed number fundamental result quantum theory schrödinger equation provides way calculate wave function change dynamically time,"['written', 'number', 'developed', 'physicist']",austrianirish
447,Eudoxus_of_Cnidus.txt,Eudoxus of Cnidus,ancient astronomer mathematician scholar student archytas plato work lost fragment preserved hipparchus commentary aratuss poem astronomy sphaerics theodosius bithynia based work eudoxus,"['work', 'ancient', 'commentary', 'student']",greek
448,Eugen_Dühring.txt,Eugen Dühring,positivist economist socialist strong critic marxism,"['critic', 'socialist']",german
